,Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
3058,08/02/2021,55043,31,Grant County,WI,45.3,23292,23291,52.3,22439,55.0,8692,95.7,97.0,24764.0,48.1,24762.0,55.6,23704.0,58.1,9004.0,99.2,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3059,08/02/2021,08073,31,Lincoln County,CO,17.8,1016,1016,20.6,988,21.8,254,25.3,76.6,1033.0,18.1,,0.0,,0.0,,0.0,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
3060,08/02/2021,19177,31,Van Buren County,IA,33.6,2370,2370,39.6,2348,43.1,1182,74.5,97.4,2510.0,35.6,2510.0,42.0,2478.0,45.5,1231.0,77.6,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
3061,08/02/2021,22059,31,La Salle Parish,LA,26.5,3945,3945,31.1,3914,34.0,1461,57.1,96.0,4474.0,30.0,4473.0,35.3,4397.0,38.2,1586.0,62.0,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
3062,08/02/2021,47127,31,Moore County,TN,16.4,1067,1067,18.7,1053,20.1,509,35.6,97.8,1242.0,19.1,1240.0,21.7,1220.0,23.3,567.0,39.6,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
3063,08/02/2021,46067,31,Hutchinson County,SD,35.7,2601,2601,43.3,2491,45.8,1084,64.9,83.4,,0.0,,0.0,,0.0,,0.0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
3064,08/02/2021,16079,31,Shoshone County,ID,33.4,4301,4301,38.7,4301,42.0,2249,75.4,97.7,4671.0,36.3,4671.0,42.1,4670.0,45.6,2377.0,79.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
3065,08/02/2021,29153,31,Ozark County,MO,20.8,1907,1907,23.6,1893,25.5,1018,37.9,90.8,2576.0,28.1,2576.0,31.9,2534.0,34.2,1285.0,47.9,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
3066,08/02/2021,42023,31,Cameron County,PA,47.8,2126,2126,54.4,2096,57.3,1032,82.7,93.7,2750.0,61.8,2750.0,70.4,2706.0,73.9,1302.0,99.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3067,08/02/2021,01113,31,Russell County,AL,25.7,14879,14879,30.7,14514,33.0,5534,64.4,91.8,19371.0,33.4,19371.0,40.0,18632.0,42.4,6551.0,76.3,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
3068,08/02/2021,09013,31,Tolland County,CT,56.3,84806,84795,62.9,79966,64.1,22399,91.2,98.4,90995.0,60.4,90963.0,67.5,85390.0,68.4,23508.0,95.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3069,08/02/2021,20207,31,Woodson County,KS,32.3,1013,1013,37.4,1003,40.7,491,62.2,93.4,1131.0,36.0,1131.0,41.8,1119.0,45.4,533.0,67.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3070,08/02/2021,15007,31,Kauai County,HI,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
3071,08/02/2021,UNK,31,Unknown County,KY,0.0,134983,134968,0.0,131141,0.0,38075,0.0,93.4,173926.0,0.0,173876.0,0.0,168108.0,0.0,51702.0,0.0,,,,,
3072,08/02/2021,31069,31,Garden County,NE,36.4,668,668,41.6,658,44.3,341,64.1,88.7,,0.0,,0.0,,0.0,,0.0,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
3073,08/02/2021,12085,31,Martin County,FL,50.2,80743,80742,55.9,78827,58.4,41667,82.1,98.6,95028.0,59.0,95023.0,65.8,92261.0,68.4,46803.0,92.2,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3074,08/02/2021,31109,31,Lancaster County,NE,53.8,171635,171625,63.3,160896,65.2,41309,90.0,88.7,181883.0,57.0,181857.0,67.1,169000.0,68.4,41360.0,90.1,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3075,08/02/2021,06083,31,Santa Barbara County,CA,54.3,242263,241736,63.6,227985,65.5,55401,79.0,97.3,278012.0,62.3,277228.0,72.9,260699.0,74.9,65431.0,93.3,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
3076,08/02/2021,24031,31,Montgomery County,MD,71.0,745848,745811,83.7,686581,84.9,157702,93.5,98.6,819064.0,78.0,818967.0,91.9,748898.0,92.6,167237.0,99.1,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3077,08/02/2021,22089,31,St. Charles Parish,LA,40.5,21508,21508,48.0,20760,51.6,6348,85.0,96.0,24683.0,46.5,24681.0,55.0,23361.0,58.0,6598.0,88.4,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3078,08/02/2021,UNK,31,Unknown County,TN,0.0,57961,57943,0.0,57287,0.0,14739,0.0,97.8,70661.0,0.0,70607.0,0.0,68566.0,0.0,16623.0,0.0,,,,,
3079,08/02/2021,42111,31,Somerset County,PA,38.8,28502,28500,43.8,27869,46.1,11638,69.0,93.7,32299.0,44.0,32296.0,49.6,31456.0,52.1,13278.0,78.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3080,08/02/2021,40147,31,Washington County,OK,30.9,15915,15915,36.6,15392,39.2,6224,61.1,93.5,19661.0,38.2,19660.0,45.3,18803.0,47.9,7484.0,73.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3081,08/02/2021,19053,31,Decatur County,IA,32.9,2592,2592,38.6,2536,41.5,1184,74.0,97.4,2778.0,35.3,2778.0,41.4,2702.0,44.2,1210.0,75.6,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
3082,08/02/2021,01087,31,Macon County,AL,32.6,5885,5885,36.7,5754,38.4,2276,60.1,91.8,7751.0,42.9,7750.0,48.4,7499.0,50.1,2857.0,75.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
3083,08/02/2021,72135,31,Toa Alta Municipio,PR,51.4,37014,37010,57.6,34359,58.1,7469,61.0,96.0,41748.0,58.0,41736.0,65.0,38653.0,65.4,8335.0,68.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,Mod-High VC/Low SVI
3084,08/02/2021,22063,31,Livingston Parish,LA,25.9,36436,36434,31.1,35574,33.9,12670,67.5,96.0,44159.0,31.4,44155.0,37.6,42452.0,40.5,13659.0,72.8,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3085,08/02/2021,12093,31,Okeechobee County,FL,33.4,14069,14069,38.9,13782,41.5,6872,81.0,98.6,16178.0,38.4,16178.0,44.7,15747.0,47.4,7459.0,87.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
3086,08/02/2021,48325,31,Medina County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
3087,08/02/2021,19099,31,Jasper County,IA,47.2,17557,17557,55.0,16930,58.5,5853,80.7,97.4,18775.0,50.5,18775.0,58.9,17982.0,62.1,6139.0,84.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3088,08/02/2021,51530,31,Buena Vista city,VA,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
3089,08/02/2021,26123,31,Newaygo County,MI,34.4,16860,16860,40.2,16305,42.9,6438,66.5,93.9,17201.0,35.1,17198.0,41.0,16943.0,44.6,6459.0,66.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
3090,08/02/2021,31085,31,Hayes County,NE,16.3,150,150,19.5,149,21.1,65,25.2,88.7,151.0,16.4,,0.0,,0.0,,0.0,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
3091,08/02/2021,06027,31,Inyo County,CA,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mod-High,,,,
3092,08/02/2021,19075,31,Grundy County,IA,50.4,6162,6162,58.9,6004,63.5,2277,87.7,97.4,6580.0,53.8,6580.0,62.9,6298.0,66.6,2344.0,90.3,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3093,08/02/2021,20163,31,Rooks County,KS,37.1,1825,1825,43.2,1794,46.9,783,68.9,93.4,1996.0,40.6,1996.0,47.3,1949.0,50.9,844.0,74.2,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
3094,08/02/2021,18151,31,Steuben County,IN,39.9,13795,13795,45.7,13461,48.7,5778,79.7,98.6,14519.0,42.0,14518.0,48.1,14073.0,50.9,5900.0,81.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
3095,08/02/2021,13045,31,Carroll County,GA,16.3,19575,19573,19.3,19013,20.7,6454,38.9,54.1,21666.0,18.1,21652.0,21.3,20707.0,22.6,6796.0,40.9,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
3096,08/02/2021,36027,31,Dutchess County,NY,55.1,162224,162218,62.4,154304,64.5,43470,81.4,97.5,177235.0,60.2,177223.0,68.1,167523.0,70.0,46686.0,87.4,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3097,08/02/2021,47093,31,Knox County,TN,46.3,217576,217561,53.6,209697,56.4,62098,81.7,97.8,241696.0,51.4,241654.0,59.5,230990.0,62.1,66791.0,87.8,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3098,08/02/2021,18107,31,Montgomery County,IN,36.9,14162,14162,43.3,13706,46.2,5229,74.5,98.6,15199.0,39.6,15199.0,46.5,14594.0,49.2,5406.0,77.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
3099,08/02/2021,50003,31,Bennington County,VT,36.3,12871,12871,41.1,12036,41.7,4424,53.4,73.8,14565.0,41.1,14565.0,46.5,13624.0,47.2,4838.0,58.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3100,08/02/2021,54007,31,Braxton County,WV,11.8,1640,1640,13.4,1552,13.8,733,22.2,57.7,2196.0,15.7,2196.0,18.0,2043.0,18.1,864.0,26.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI
3101,08/02/2021,20171,31,Scott County,KS,33.5,1617,1617,40.3,1582,44.5,615,63.3,93.4,1822.0,37.8,1822.0,45.4,1755.0,49.4,646.0,66.5,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3102,08/02/2021,06071,31,San Bernardino County,CA,40.5,883008,881452,48.8,829118,51.5,187005,71.8,97.3,1032950.0,47.4,1030357.0,57.1,963042.0,59.8,216321.0,83.0,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
3103,08/02/2021,20017,31,Chase County,KS,35.5,940,940,40.7,919,43.2,397,57.8,93.4,1005.0,38.0,1005.0,43.5,977.0,46.0,410.0,59.7,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3104,08/02/2021,54005,31,Boone County,WV,29.8,6397,6393,34.2,6080,35.7,2406,53.6,57.7,7857.0,36.6,7851.0,42.0,7411.0,43.6,2753.0,61.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
3105,08/02/2021,29195,31,Saline County,MO,35.0,7960,7960,40.9,7812,44.2,2987,70.2,90.8,9217.0,40.5,9216.0,47.4,8903.0,50.3,3201.0,75.2,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
3106,08/02/2021,72065,31,Hatillo Municipio,PR,53.5,20985,20984,60.0,19663,61.1,5313,79.7,96.0,22978.0,58.6,22971.0,65.7,21397.0,66.5,5780.0,86.7,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3107,08/02/2021,49011,31,Davis County,UT,47.2,167797,167782,59.6,151989,62.6,30537,83.3,97.1,187111.0,52.6,187090.0,66.5,167522.0,69.0,30808.0,84.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3108,08/02/2021,01003,31,Baldwin County,AL,31.7,70803,70801,36.8,69293,39.4,31380,67.0,91.8,94915.0,42.5,94910.0,49.3,91924.0,52.3,38932.0,83.1,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
3109,08/02/2021,53051,31,Pend Oreille County,WA,31.0,4258,4258,35.3,4135,37.3,2040,55.2,96.2,4748.0,34.6,4748.0,39.4,4599.0,41.4,2244.0,60.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
3110,08/02/2021,34007,31,Camden County,NJ,52.2,264464,264448,61.3,249710,63.7,62321,76.4,93.0,300251.0,59.3,300225.0,69.6,282345.0,72.0,69326.0,85.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
3111,08/02/2021,13055,31,Chattooga County,GA,7.9,1969,1969,9.3,1878,9.8,469,10.7,54.1,,0.0,,0.0,,0.0,,0.0,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
3112,08/02/2021,30101,31,Toole County,MT,34.5,1635,1634,40.3,1631,43.5,604,65.6,95.5,1751.0,37.0,1750.0,43.2,1735.0,46.2,625.0,67.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3113,08/02/2021,33009,31,Grafton County,NH,65.4,58776,58762,72.7,55807,73.9,17799,92.8,94.0,65123.0,72.5,65090.0,80.6,61565.0,81.5,19343.0,99.9,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3114,08/02/2021,28119,31,Quitman County,MS,33.4,2267,2267,39.3,2234,42.6,814,66.1,98.3,2649.0,39.0,2649.0,45.9,2568.0,48.9,874.0,71.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
3115,08/02/2021,39163,31,Vinton County,OH,29.5,3856,3856,34.2,3755,36.7,1450,59.7,97.6,,0.0,,0.0,,0.0,,0.0,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
3116,08/02/2021,41017,31,Deschutes County,OR,56.2,111005,110749,64.2,104939,66.2,34598,85.5,97.7,119741.0,60.6,119375.0,69.2,112540.0,71.0,36519.0,90.2,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3117,08/02/2021,17177,31,Stephenson County,IL,46.7,20762,20745,54.1,20061,57.3,9412,90.3,97.7,24197.0,54.4,24161.0,63.0,23197.0,66.2,10462.0,99.9,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3118,08/02/2021,30005,31,Blaine County,MT,63.1,4219,4219,78.7,3795,80.6,1004,94.9,95.5,4834.0,72.4,4828.0,90.1,4278.0,90.9,1070.0,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
3119,08/02/2021,19007,31,Appanoose County,IA,37.9,4707,4707,44.4,4603,47.8,2123,74.7,97.4,5062.0,40.7,5062.0,47.7,4920.0,51.1,2215.0,77.9,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
3120,08/02/2021,01063,31,Greene County,AL,33.6,2722,2722,39.1,2681,42.3,1190,63.0,91.8,3662.0,45.1,3661.0,52.6,3579.0,56.4,1498.0,79.3,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
3121,08/02/2021,55037,31,Florence County,WI,38.7,1662,1662,42.6,1631,44.3,846,72.8,97.0,1748.0,40.7,1748.0,44.8,1714.0,46.6,884.0,76.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
3122,08/02/2021,39125,31,Paulding County,OH,35.1,6547,6547,41.1,6395,44.7,2659,74.7,97.6,6598.0,35.3,,0.0,,0.0,,0.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
3123,08/02/2021,28113,31,Pike County,MS,33.4,13124,13124,40.2,12859,44.1,5128,74.2,98.3,15199.0,38.7,15197.0,46.5,14684.0,50.4,5548.0,80.3,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
3124,08/02/2021,48379,31,Rains County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low-Mod,,,,
3125,08/02/2021,37023,31,Burke County,NC,35.2,31886,31864,39.9,30880,41.8,12180,65.1,96.3,35038.0,38.7,35000.0,43.8,33582.0,45.5,12576.0,67.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
3126,08/02/2021,13267,31,Tattnall County,GA,7.9,2005,2005,9.1,1923,9.6,496,13.0,54.1,2169.0,8.6,2169.0,9.9,2048.0,10.2,539.0,14.2,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
3127,08/02/2021,17113,31,McLean County,IL,47.0,80601,80394,54.5,75048,55.6,19105,80.9,97.7,103510.0,60.3,103159.0,69.9,95837.0,71.0,22318.0,94.5,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3128,08/02/2021,17117,31,Macoupin County,IL,39.4,17701,17682,45.4,17034,48.0,6886,75.3,97.7,22188.0,49.4,22151.0,56.8,21197.0,59.8,8277.0,90.5,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
3129,08/02/2021,17141,31,Ogle County,IL,42.0,21251,21220,48.8,20140,51.2,7113,73.2,97.7,26751.0,52.8,26688.0,61.4,25153.0,63.9,8466.0,87.2,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3130,08/02/2021,35061,31,Valencia County,NM,40.0,30678,30678,47.1,28771,48.9,8959,64.1,82.6,31073.0,40.5,,0.0,,0.0,,0.0,High,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
3131,08/02/2021,17041,31,Douglas County,IL,34.6,6732,6724,41.1,6458,44.1,2385,66.8,97.7,8253.0,42.4,8234.0,50.3,7818.0,53.3,2760.0,77.4,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
3132,08/02/2021,08031,31,Denver County,CO,46.6,338783,337738,53.5,315817,53.7,33918,39.1,76.6,344917.0,47.4,,0.0,,0.0,,0.0,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
3133,08/02/2021,40067,31,Jefferson County,OK,31.0,1863,1863,36.9,1848,40.6,858,66.6,93.5,2136.0,35.6,2136.0,42.3,2100.0,46.1,962.0,74.7,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
3134,08/02/2021,02220,31,Sitka City and Borough,AK,63.4,5384,5376,73.1,5056,75.0,1185,86.9,96.9,5690.0,67.0,,0.0,,0.0,,0.0,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3135,08/02/2021,13021,31,Bibb County,GA,17.3,26447,26445,20.6,25204,21.7,8306,33.9,54.1,33185.0,21.7,33181.0,25.9,31172.0,26.9,10603.0,43.3,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
3136,08/02/2021,44009,31,Washington County,RI,64.6,81147,81146,71.6,76666,72.8,25811,95.7,95.2,84233.0,67.1,,0.0,,0.0,,0.0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3137,08/02/2021,28051,31,Holmes County,MS,39.7,6755,6755,47.4,6559,51.4,2220,83.1,98.3,7826.0,46.0,7824.0,54.9,7414.0,58.1,2368.0,88.7,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
3138,08/02/2021,49029,31,Morgan County,UT,35.4,4289,4289,45.0,4019,50.7,1140,78.9,97.1,5074.0,41.9,5074.0,53.2,4679.0,59.0,1283.0,88.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3139,08/02/2021,17175,31,Stark County,IL,41.9,2236,2230,48.6,2137,50.9,953,78.4,97.7,2584.0,48.4,2573.0,56.0,2451.0,58.4,1079.0,88.7,Low,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3140,08/02/2021,35011,31,De Baca County,NM,32.2,563,563,37.7,559,41.2,272,54.3,82.6,,0.0,,0.0,,0.0,,0.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
3141,08/02/2021,27133,31,Rock County,MN,42.4,3950,3944,50.1,3759,53.8,1652,86.4,94.5,4351.0,46.7,4343.0,55.1,4101.0,58.7,1707.0,89.3,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
3142,08/02/2021,23025,31,Somerset County,ME,48.2,24350,24348,54.6,23490,57.3,8842,82.1,96.3,26093.0,51.7,26088.0,58.5,25052.0,61.1,9242.0,85.8,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
3143,08/02/2021,51187,31,Warren County,VA,4.2,1696,1695,4.9,1656,5.3,594,8.8,51.2,2058.0,5.1,2057.0,6.0,2000.0,6.4,681.0,10.1,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
3144,08/02/2021,39155,31,Trumbull County,OH,43.7,86431,86431,50.2,83558,53.0,32572,74.6,97.6,90252.0,45.6,90250.0,52.4,86914.0,55.1,33956.0,77.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3145,08/02/2021,36111,31,Ulster County,NY,58.0,102985,102978,65.2,98038,66.9,29038,80.3,97.5,111733.0,62.9,111724.0,70.7,105757.0,72.1,30957.0,85.6,Low-Mod,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
3146,08/02/2021,10001,31,Kent County,DE,40.9,73869,73863,48.1,70067,50.2,23222,73.4,96.1,83980.0,46.5,83967.0,54.7,79219.0,56.8,25708.0,81.3,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
3147,08/02/2021,38011,31,Bowman County,ND,29.7,898,898,35.5,888,38.8,474,70.6,95.1,1098.0,36.3,1098.0,43.3,1083.0,47.4,576.0,85.8,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,High VC/Low SVI
3148,08/02/2021,06087,31,Santa Cruz County,CA,61.2,167228,166696,69.6,155377,70.2,37235,78.9,97.3,194771.0,71.3,193987.0,81.0,180784.0,81.7,46296.0,98.0,Mod-High,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
3149,08/02/2021,45059,31,Laurens County,SC,28.5,19229,19221,33.3,18805,35.7,8159,64.3,93.6,21392.0,31.7,21369.0,37.0,20798.0,39.5,8704.0,68.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
3150,08/02/2021,48259,31,Kendall County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,,,,
