,date,geoid,county,state,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k
1084,2021-08-05,USA-40021,40021,Oklahoma,0,24.0,49.32,0,0.0,0.0
1085,2021-08-05,USA-40019,40019,Oklahoma,0,30.14,62.65,0,0.0,0.0
1086,2021-08-05,USA-40017,40017,Oklahoma,0,50.43,34.0,0,0.29,0.19
1087,2021-08-05,USA-40015,40015,Oklahoma,0,11.43,39.73,0,0.0,0.0
1088,2021-08-05,USA-40013,40013,Oklahoma,0,24.57,51.2,0,0.0,0.0
1089,2021-08-05,USA-40011,40011,Oklahoma,0,2.57,27.27,0,0.14,1.52
1090,2021-08-05,USA-40009,40009,Oklahoma,0,2.57,11.76,0,0.0,0.0
1091,2021-08-05,USA-40007,40007,Oklahoma,0,0.0,0.0,0,0.0,0.0
1092,2021-08-05,USA-40005,40005,Oklahoma,0,5.29,38.42,0,0.0,0.0
1093,2021-08-05,USA-40003,40003,Oklahoma,0,1.43,25.05,0,0.0,0.0
1094,2021-08-05,USA-40001,40001,Oklahoma,0,19.0,85.61,0,0.0,0.0
1095,2021-08-05,USA-39999,39999,Ohio,0,0.0,,0,0.0,
1096,2021-08-05,USA-39175,39175,Ohio,6,2.57,11.81,0,0.0,0.0
1097,2021-08-05,USA-39173,39173,Ohio,11,10.0,7.64,0,0.0,0.0
1098,2021-08-05,USA-39171,39171,Ohio,8,8.14,22.19,0,0.0,0.0
1099,2021-08-05,USA-39169,39169,Ohio,29,17.29,14.94,0,0.0,0.0
1100,2021-08-05,USA-39167,39167,Ohio,10,4.71,7.87,0,0.0,0.0
1101,2021-08-05,USA-39165,39165,Ohio,57,34.14,14.55,0,0.0,0.0
1102,2021-08-05,USA-39163,39163,Ohio,0,1.43,10.92,0,0.0,0.0
1103,2021-08-05,USA-39161,39161,Ohio,2,4.0,14.15,0,0.0,0.0
1104,2021-08-05,USA-39159,39159,Ohio,13,7.0,11.87,0,0.0,0.0
1105,2021-08-05,USA-39157,39157,Ohio,10,7.0,7.61,0,0.29,0.31
1106,2021-08-05,USA-39155,39155,Ohio,18,19.86,10.03,0,0.14,0.07
1107,2021-08-05,USA-39153,39153,Ohio,62,47.43,8.77,0,0.57,0.11
1108,2021-08-05,USA-39151,39151,Ohio,49,33.71,9.1,0,0.29,0.08
1109,2021-08-05,USA-39149,39149,Ohio,15,8.0,16.46,0,0.14,0.29
1110,2021-08-05,USA-39147,39147,Ohio,8,3.14,5.7,0,0.0,0.0
1111,2021-08-05,USA-39145,39145,Ohio,32,31.29,41.54,0,0.0,0.0
1112,2021-08-05,USA-39143,39143,Ohio,15,8.14,13.92,0,0.0,0.0
1113,2021-08-05,USA-39141,39141,Ohio,11,6.86,8.94,0,0.0,0.0
1114,2021-08-05,USA-39139,39139,Ohio,30,26.43,21.81,0,0.14,0.12
1115,2021-08-05,USA-39137,39137,Ohio,4,2.0,5.91,0,0.0,0.0
1116,2021-08-05,USA-39135,39135,Ohio,7,5.57,13.63,0,0.0,0.0
1117,2021-08-05,USA-39133,39133,Ohio,33,18.57,11.43,0,0.14,0.09
1118,2021-08-05,USA-39131,39131,Ohio,1,3.71,13.37,0,0.0,0.0
1119,2021-08-05,USA-39129,39129,Ohio,10,8.57,14.66,0,0.0,0.0
1120,2021-08-05,USA-39127,39127,Ohio,5,2.71,7.51,0,0.0,0.0
1121,2021-08-05,USA-39125,39125,Ohio,6,3.71,19.89,0,0.0,0.0
1122,2021-08-05,USA-39123,39123,Ohio,4,2.86,7.05,0,0.0,0.0
1123,2021-08-05,USA-39121,39121,Ohio,0,1.29,8.91,0,0.0,0.0
1124,2021-08-05,USA-39119,39119,Ohio,14,12.29,14.25,0,0.0,0.0
1125,2021-08-05,USA-39117,39117,Ohio,7,7.86,22.24,0,0.14,0.4
1126,2021-08-05,USA-39115,39115,Ohio,0,0.43,2.95,0,0.0,0.0
1127,2021-08-05,USA-39113,39113,Ohio,122,98.71,18.57,0,0.29,0.05
1128,2021-08-05,USA-39111,39111,Ohio,4,2.43,17.79,0,0.14,1.05
1129,2021-08-05,USA-39109,39109,Ohio,33,18.86,17.63,0,0.14,0.13
1130,2021-08-05,USA-39107,39107,Ohio,7,3.57,8.67,0,0.0,0.0
1131,2021-08-05,USA-39105,39105,Ohio,6,4.57,19.96,0,0.0,0.0
1132,2021-08-05,USA-39103,39103,Ohio,18,27.86,15.5,0,0.29,0.16
1133,2021-08-05,USA-39101,39101,Ohio,9,10.43,16.02,0,0.0,0.0
1134,2021-08-05,USA-39099,39099,Ohio,29,26.86,11.74,0,0.14,0.06
1135,2021-08-05,USA-39097,39097,Ohio,12,4.71,10.54,0,0.0,0.0
1136,2021-08-05,USA-39095,39095,Ohio,46,36.71,8.57,0,0.14,0.03
1137,2021-08-05,USA-39093,39093,Ohio,47,37.14,11.99,0,0.14,0.05
1138,2021-08-05,USA-39091,39091,Ohio,4,6.71,14.7,0,0.0,0.0
1139,2021-08-05,USA-39089,39089,Ohio,32,19.57,11.07,0,0.0,0.0
1140,2021-08-05,USA-39087,39087,Ohio,22,15.57,26.19,0,0.29,0.48
1141,2021-08-05,USA-39085,39085,Ohio,37,22.43,9.75,0,0.14,0.06
1142,2021-08-05,USA-39083,39083,Ohio,10,12.29,19.71,0,0.0,0.0
1143,2021-08-05,USA-39081,39081,Ohio,11,10.71,16.4,0,0.0,0.0
1144,2021-08-05,USA-39079,39079,Ohio,10,5.14,15.87,0,0.0,0.0
1145,2021-08-05,USA-39077,39077,Ohio,8,7.29,12.5,0,0.0,0.0
1146,2021-08-05,USA-39075,39075,Ohio,6,1.86,4.22,0,0.0,0.0
1147,2021-08-05,USA-39073,39073,Ohio,5,3.14,11.12,0,0.0,0.0
1148,2021-08-05,USA-39071,39071,Ohio,10,7.43,17.21,0,0.0,0.0
1149,2021-08-05,USA-39069,39069,Ohio,3,3.29,12.17,0,0.0,0.0
1150,2021-08-05,USA-39067,39067,Ohio,3,1.43,9.5,0,0.0,0.0
1151,2021-08-05,USA-39065,39065,Ohio,3,2.14,6.83,0,0.0,0.0
1152,2021-08-05,USA-39063,39063,Ohio,9,5.0,6.6,0,0.0,0.0
1153,2021-08-05,USA-39061,39061,Ohio,183,110.14,13.47,0,0.29,0.03
1154,2021-08-05,USA-39059,39059,Ohio,14,6.29,16.17,0,0.0,0.0
1155,2021-08-05,USA-39057,39057,Ohio,38,30.0,17.76,0,0.0,0.0
1156,2021-08-05,USA-39055,39055,Ohio,11,9.71,10.37,0,0.0,0.0
1157,2021-08-05,USA-39053,39053,Ohio,5,7.43,24.85,0,0.0,0.0
1158,2021-08-05,USA-39051,39051,Ohio,6,10.14,24.08,0,0.0,0.0
1159,2021-08-05,USA-39049,39049,Ohio,196,146.29,11.11,0,0.43,0.03
1160,2021-08-05,USA-39047,39047,Ohio,3,3.14,11.02,0,0.0,0.0
1161,2021-08-05,USA-39045,39045,Ohio,28,24.71,15.68,0,0.0,0.0
1162,2021-08-05,USA-39043,39043,Ohio,13,13.57,18.27,0,0.0,0.0
1163,2021-08-05,USA-39041,39041,Ohio,32,24.43,11.68,0,0.0,0.0
1164,2021-08-05,USA-39039,39039,Ohio,10,8.57,22.5,0,0.0,0.0
1165,2021-08-05,USA-39037,39037,Ohio,6,5.57,10.9,0,0.0,0.0
1166,2021-08-05,USA-39035,39035,Ohio,154,129.43,10.48,0,0.71,0.06
1167,2021-08-05,USA-39033,39033,Ohio,9,6.43,15.49,0,0.14,0.34
1168,2021-08-05,USA-39031,39031,Ohio,2,3.71,10.15,0,0.0,0.0
1169,2021-08-05,USA-39029,39029,Ohio,14,12.14,11.92,0,0.0,0.0
1170,2021-08-05,USA-39027,39027,Ohio,12,7.29,17.36,0,0.14,0.34
1171,2021-08-05,USA-39025,39025,Ohio,60,38.14,18.48,0,0.0,0.0
1172,2021-08-05,USA-39023,39023,Ohio,21,15.43,11.51,0,0.14,0.11
1173,2021-08-05,USA-39021,39021,Ohio,5,3.43,8.82,0,0.0,0.0
1174,2021-08-05,USA-39019,39019,Ohio,3,4.86,18.05,0,0.0,0.0
1175,2021-08-05,USA-39017,39017,Ohio,83,51.43,13.42,0,0.14,0.04
1176,2021-08-05,USA-39015,39015,Ohio,11,7.29,16.77,0,0.14,0.33
1177,2021-08-05,USA-39013,39013,Ohio,6,6.57,9.81,0,0.0,0.0
1178,2021-08-05,USA-39011,39011,Ohio,9,6.71,14.71,0,0.0,0.0
1179,2021-08-05,USA-39009,39009,Ohio,2,2.43,3.72,0,0.0,0.0
1180,2021-08-05,USA-39007,39007,Ohio,3,6.14,6.32,0,0.14,0.15
1181,2021-08-05,USA-39005,39005,Ohio,21,10.14,18.96,0,0.0,0.0
1182,2021-08-05,USA-39003,39003,Ohio,20,10.57,10.33,0,0.0,0.0
1183,2021-08-05,USA-39001,39001,Ohio,6,4.71,17.02,0,0.0,0.0
1184,2021-08-05,USA-38999,38999,North Dakota,0,0.0,,0,0.0,
1185,2021-08-05,USA-38105,38105,North Dakota,6,3.57,9.5,0,0.0,0.0
1186,2021-08-05,USA-38103,38103,North Dakota,1,0.14,3.73,0,0.0,0.0
1187,2021-08-05,USA-38101,38101,North Dakota,19,12.14,17.95,0,0.0,0.0
1188,2021-08-05,USA-38099,38099,North Dakota,0,0.71,6.71,0,0.0,0.0
1189,2021-08-05,USA-38097,38097,North Dakota,1,0.43,5.33,0,0.0,0.0
1190,2021-08-05,USA-38095,38095,North Dakota,0,0.0,0.0,0,0.0,0.0
1191,2021-08-05,USA-38093,38093,North Dakota,4,1.71,8.28,0,0.0,0.0
1192,2021-08-05,USA-38091,38091,North Dakota,0,0.14,7.56,0,0.0,0.0
1193,2021-08-05,USA-38089,38089,North Dakota,6,4.43,14.06,0,0.0,0.0
1194,2021-08-05,USA-38087,38087,North Dakota,0,0.0,0.0,0,0.0,0.0
1195,2021-08-05,USA-38085,38085,North Dakota,0,0.29,6.75,0,0.0,0.0
1196,2021-08-05,USA-38083,38083,North Dakota,0,0.14,10.86,0,0.0,0.0
1197,2021-08-05,USA-38081,38081,North Dakota,0,0.29,7.33,0,0.0,0.0
1198,2021-08-05,USA-38079,38079,North Dakota,0,0.14,1.01,0,0.0,0.0
1199,2021-08-05,USA-38077,38077,North Dakota,1,1.43,8.83,0,0.0,0.0
1200,2021-08-05,USA-38075,38075,North Dakota,0,0.0,0.0,0,0.0,0.0
1201,2021-08-05,USA-38073,38073,North Dakota,0,0.14,2.74,0,0.0,0.0
1202,2021-08-05,USA-38071,38071,North Dakota,1,0.29,2.48,0,0.0,0.0
1203,2021-08-05,USA-38069,38069,North Dakota,0,0.29,7.19,0,0.0,0.0
1204,2021-08-05,USA-38067,38067,North Dakota,4,1.14,16.8,0,0.0,0.0
1205,2021-08-05,USA-38065,38065,North Dakota,0,0.0,0.0,0,0.0,0.0
1206,2021-08-05,USA-38063,38063,North Dakota,0,0.0,0.0,0,0.0,0.0
1207,2021-08-05,USA-38061,38061,North Dakota,1,1.29,12.19,0,0.0,0.0
1208,2021-08-05,USA-38059,38059,North Dakota,8,5.71,18.22,0,0.0,0.0
1209,2021-08-05,USA-38057,38057,North Dakota,2,0.71,8.72,0,0.0,0.0
1210,2021-08-05,USA-38055,38055,North Dakota,1,1.14,12.09,0,0.14,1.51
1211,2021-08-05,USA-38053,38053,North Dakota,4,0.86,5.71,0,0.0,0.0
1212,2021-08-05,USA-38051,38051,North Dakota,0,0.0,0.0,0,0.0,0.0
1213,2021-08-05,USA-38049,38049,North Dakota,1,0.43,7.46,0,0.0,0.0
1214,2021-08-05,USA-38047,38047,North Dakota,0,0.0,0.0,0,0.0,0.0
1215,2021-08-05,USA-38045,38045,North Dakota,0,0.0,0.0,0,0.0,0.0
1216,2021-08-05,USA-38043,38043,North Dakota,0,0.71,28.8,0,0.0,0.0
1217,2021-08-05,USA-38041,38041,North Dakota,0,0.0,0.0,0,0.0,0.0
1218,2021-08-05,USA-38039,38039,North Dakota,0,0.0,0.0,0,0.0,0.0
1219,2021-08-05,USA-38037,38037,North Dakota,0,0.0,0.0,0,0.0,0.0
1220,2021-08-05,USA-38035,38035,North Dakota,4,5.71,8.23,0,0.14,0.21
1221,2021-08-05,USA-38033,38033,North Dakota,0,0.0,0.0,0,0.0,0.0
1222,2021-08-05,USA-38031,38031,North Dakota,0,0.0,0.0,0,0.0,0.0
1223,2021-08-05,USA-38029,38029,North Dakota,0,0.0,0.0,0,0.0,0.0
1224,2021-08-05,USA-38027,38027,North Dakota,0,0.0,0.0,0,0.0,0.0
1225,2021-08-05,USA-38025,38025,North Dakota,1,0.29,6.46,0,0.0,0.0
1226,2021-08-05,USA-38023,38023,North Dakota,1,0.14,6.31,0,0.0,0.0
1227,2021-08-05,USA-38021,38021,North Dakota,2,0.86,17.59,0,0.0,0.0
1228,2021-08-05,USA-38019,38019,North Dakota,1,0.57,15.19,0,0.0,0.0
1229,2021-08-05,USA-38017,38017,North Dakota,26,19.14,10.52,0,0.0,0.0
1230,2021-08-05,USA-38015,38015,North Dakota,18,13.14,13.74,0,0.14,0.15
1231,2021-08-05,USA-38013,38013,North Dakota,0,0.0,0.0,0,0.0,0.0
1232,2021-08-05,USA-38011,38011,North Dakota,1,0.14,4.72,0,0.0,0.0
1233,2021-08-05,USA-38009,38009,North Dakota,2,1.0,15.92,0,0.0,0.0
1234,2021-08-05,USA-38007,38007,North Dakota,0,0.0,0.0,0,0.0,0.0
1235,2021-08-05,USA-38005,38005,North Dakota,0,0.29,4.18,0,0.0,0.0
1236,2021-08-05,USA-38003,38003,North Dakota,1,1.0,9.6,0,0.0,0.0
1237,2021-08-05,USA-38001,38001,North Dakota,0,0.0,0.0,0,0.0,0.0
1238,2021-08-05,USA-37199,37199,North Carolina,6,11.14,61.67,0,0.0,0.0
1239,2021-08-05,USA-37197,37197,North Carolina,7,12.71,33.75,0,0.14,0.38
1240,2021-08-05,USA-37195,37195,North Carolina,37,14.71,17.99,0,0.14,0.17
1241,2021-08-05,USA-37193,37193,North Carolina,42,26.86,39.26,0,0.0,0.0
1242,2021-08-05,USA-37191,37191,North Carolina,34,22.71,18.45,0,0.0,0.0
1243,2021-08-05,USA-37189,37189,North Carolina,7,6.0,10.68,0,0.0,0.0
1244,2021-08-05,USA-37187,37187,North Carolina,1,1.0,8.64,0,0.0,0.0
1245,2021-08-05,USA-37185,37185,North Carolina,5,1.67,8.45,0,0.0,0.0
1246,2021-08-05,USA-37183,37183,North Carolina,322,316.86,28.5,0,0.71,0.06
1247,2021-08-05,USA-37181,37181,North Carolina,9,6.0,13.47,0,0.0,0.0
1248,2021-08-05,USA-37179,37179,North Carolina,121,75.57,31.51,0,0.14,0.06
1249,2021-08-05,USA-37177,37177,North Carolina,1,0.86,21.34,0,0.0,0.0
1250,2021-08-05,USA-37175,37175,North Carolina,15,13.57,39.47,0,0.0,0.0
1251,2021-08-05,USA-37173,37173,North Carolina,11,5.57,39.04,0,0.0,0.0
1252,2021-08-05,USA-37171,37171,North Carolina,30,18.86,26.27,0,0.14,0.2
1253,2021-08-05,USA-37169,37169,North Carolina,15,14.71,32.27,0,0.0,0.0
1254,2021-08-05,USA-37167,37167,North Carolina,36,25.86,41.17,0,0.0,0.0
1255,2021-08-05,USA-37165,37165,North Carolina,19,12.71,36.51,0,0.29,0.82
1256,2021-08-05,USA-37163,37163,North Carolina,31,20.71,32.61,0,0.14,0.22
1257,2021-08-05,USA-37161,37161,North Carolina,32,20.57,30.69,1,0.29,0.43
1258,2021-08-05,USA-37159,37159,North Carolina,71,44.71,31.47,2,0.43,0.3
1259,2021-08-05,USA-37157,37157,North Carolina,24,17.71,19.46,5,1.0,1.1
1260,2021-08-05,USA-37155,37155,North Carolina,118,84.57,64.74,3,0.86,0.66
1261,2021-08-05,USA-37153,37153,North Carolina,31,20.86,46.53,2,1.0,2.23
1262,2021-08-05,USA-37151,37151,North Carolina,71,39.0,27.15,0,0.43,0.3
1263,2021-08-05,USA-37149,37149,North Carolina,9,4.43,21.37,1,0.14,0.69
1264,2021-08-05,USA-37147,37147,North Carolina,67,57.86,32.01,0,0.0,0.0
1265,2021-08-05,USA-37145,37145,North Carolina,11,8.14,20.62,0,0.0,0.0
1266,2021-08-05,USA-37143,37143,North Carolina,5,2.57,19.1,0,0.0,0.0
1267,2021-08-05,USA-37141,37141,North Carolina,24,24.86,39.42,0,0.0,0.0
1268,2021-08-05,USA-37139,37139,North Carolina,7,7.29,18.29,0,0.0,0.0
1269,2021-08-05,USA-37137,37137,North Carolina,0,2.29,17.96,0,0.0,0.0
1270,2021-08-05,USA-37135,37135,North Carolina,35,19.71,13.28,0,0.0,0.0
1271,2021-08-05,USA-37133,37133,North Carolina,70,56.43,28.51,0,0.71,0.36
1272,2021-08-05,USA-37131,37131,North Carolina,2,2.29,11.73,0,0.0,0.0
1273,2021-08-05,USA-37129,37129,North Carolina,87,64.43,27.48,0,0.29,0.12
1274,2021-08-05,USA-37127,37127,North Carolina,15,17.86,18.94,0,0.0,0.0
1275,2021-08-05,USA-37125,37125,North Carolina,38,31.43,31.15,0,0.0,0.0
1276,2021-08-05,USA-37123,37123,North Carolina,8,6.0,22.08,0,0.0,0.0
1277,2021-08-05,USA-37121,37121,North Carolina,2,2.0,13.37,0,0.0,0.0
1278,2021-08-05,USA-37119,37119,North Carolina,502,390.29,35.15,0,0.71,0.06
1279,2021-08-05,USA-37111,37111,North Carolina,19,13.14,28.72,0,0.0,0.0
1280,2021-08-05,USA-37117,37117,North Carolina,12,7.29,32.47,0,0.0,0.0
1281,2021-08-05,USA-37115,37115,North Carolina,10,6.43,29.55,0,0.0,0.0
1282,2021-08-05,USA-37113,37113,North Carolina,21,7.86,21.91,0,0.0,0.0
1283,2021-08-05,USA-37109,37109,North Carolina,26,27.57,32.02,0,0.0,0.0
1284,2021-08-05,USA-37107,37107,North Carolina,22,13.29,23.75,0,0.14,0.26
1285,2021-08-05,USA-37105,37105,North Carolina,39,26.43,42.78,0,0.0,0.0
1286,2021-08-05,USA-37103,37103,North Carolina,3,1.57,16.68,0,0.0,0.0
1287,2021-08-05,USA-37101,37101,North Carolina,116,73.57,35.14,1,0.43,0.2
1288,2021-08-05,USA-37099,37099,North Carolina,18,14.29,32.51,0,0.0,0.0
1289,2021-08-05,USA-37097,37097,North Carolina,90,53.43,29.39,0,0.0,0.0
1290,2021-08-05,USA-37095,37095,North Carolina,1,0.29,5.79,0,0.0,0.0
1291,2021-08-05,USA-37093,37093,North Carolina,23,17.86,32.33,0,0.0,0.0
1292,2021-08-05,USA-37091,37091,North Carolina,3,2.71,11.46,0,0.0,0.0
1293,2021-08-05,USA-37089,37089,North Carolina,51,29.0,24.7,0,0.0,0.0
1294,2021-08-05,USA-37087,37087,North Carolina,29,22.57,36.22,0,0.14,0.23
1295,2021-08-05,USA-37085,37085,North Carolina,57,52.14,38.35,0,0.29,0.21
1296,2021-08-05,USA-37083,37083,North Carolina,25,12.71,25.42,0,0.0,0.0
1297,2021-08-05,USA-37081,37081,North Carolina,137,110.14,20.5,4,1.0,0.19
1298,2021-08-05,USA-37079,37079,North Carolina,7,5.86,27.8,0,0.0,0.0
1299,2021-08-05,USA-37077,37077,North Carolina,13,9.0,14.89,0,0.0,0.0
1300,2021-08-05,USA-37075,37075,North Carolina,5,3.0,35.54,0,0.0,0.0
1301,2021-08-05,USA-37073,37073,North Carolina,4,0.86,7.41,0,0.0,0.0
1302,2021-08-05,USA-37071,37071,North Carolina,92,74.57,33.21,0,0.14,0.06
1303,2021-08-05,USA-37069,37069,North Carolina,32,15.86,22.76,0,0.0,0.0
1304,2021-08-05,USA-37067,37067,North Carolina,123,89.57,23.43,0,0.14,0.04
1305,2021-08-05,USA-37065,37065,North Carolina,11,11.29,21.93,0,0.0,0.0
1306,2021-08-05,USA-37063,37063,North Carolina,163,74.14,23.06,1,0.29,0.09
1307,2021-08-05,USA-37061,37061,North Carolina,44,33.71,57.39,0,0.29,0.49
1308,2021-08-05,USA-37059,37059,North Carolina,25,15.0,35.01,0,0.0,0.0
1309,2021-08-05,USA-37057,37057,North Carolina,88,48.14,28.72,0,0.29,0.17
1310,2021-08-05,USA-37055,37055,North Carolina,20,15.43,41.69,0,0.0,0.0
1311,2021-08-05,USA-37053,37053,North Carolina,8,7.43,26.76,0,0.0,0.0
1312,2021-08-05,USA-37051,37051,North Carolina,155,119.57,35.64,1,1.29,0.38
1313,2021-08-05,USA-37049,37049,North Carolina,24,22.0,21.54,0,0.0,0.0
1314,2021-08-05,USA-37047,37047,North Carolina,76,39.71,71.55,0,0.57,1.03
1315,2021-08-05,USA-37045,37045,North Carolina,57,41.86,42.73,0,0.29,0.29
1316,2021-08-05,USA-37043,37043,North Carolina,6,2.43,21.62,0,0.0,0.0
1317,2021-08-05,USA-37041,37041,North Carolina,1,2.57,18.44,0,0.0,0.0
1318,2021-08-05,USA-37039,37039,North Carolina,18,10.43,36.45,0,0.0,0.0
1319,2021-08-05,USA-37037,37037,North Carolina,31,21.57,28.97,0,0.0,0.0
1320,2021-08-05,USA-37035,37035,North Carolina,39,44.57,27.94,0,0.0,0.0
1321,2021-08-05,USA-37033,37033,North Carolina,10,4.5,19.91,0,0.0,0.0
1322,2021-08-05,USA-37031,37031,North Carolina,21,17.14,24.68,0,0.0,0.0
1323,2021-08-05,USA-37029,37029,North Carolina,0,1.14,10.52,0,0.0,0.0
1324,2021-08-05,USA-37027,37027,North Carolina,22,19.29,23.47,0,0.0,0.0
1325,2021-08-05,USA-37025,37025,North Carolina,108,74.14,34.25,1,0.71,0.33
1326,2021-08-05,USA-37023,37023,North Carolina,61,32.86,36.31,0,0.0,0.0
1327,2021-08-05,USA-37021,37021,North Carolina,123,64.0,24.5,0,0.29,0.11
1328,2021-08-05,USA-37019,37019,North Carolina,90,60.86,42.61,1,0.71,0.5
1329,2021-08-05,USA-37017,37017,North Carolina,33,23.0,70.29,1,0.57,1.75
1330,2021-08-05,USA-37015,37015,North Carolina,8,2.14,11.31,0,0.0,0.0
1331,2021-08-05,USA-37013,37013,North Carolina,10,9.57,20.37,0,0.0,0.0
1332,2021-08-05,USA-37011,37011,North Carolina,1,0.86,4.88,0,0.0,0.0
1333,2021-08-05,USA-37009,37009,North Carolina,7,6.43,23.63,0,0.0,0.0
1334,2021-08-05,USA-37007,37007,North Carolina,10,6.43,26.3,0,0.0,0.0
1335,2021-08-05,USA-37005,37005,North Carolina,1,1.0,8.98,0,0.0,0.0
1336,2021-08-05,USA-37003,37003,North Carolina,13,10.43,27.81,0,0.0,0.0
1337,2021-08-05,USA-37001,37001,North Carolina,42,40.14,23.68,0,0.0,0.0
1338,2021-08-05,USA-36998,36998,New York,1753,1480.29,17.76,11,7.0,0.08
1339,2021-08-05,USA-36123,36123,New York,3,0.57,2.29,0,0.0,0.0
1340,2021-08-05,USA-36121,36121,New York,0,1.71,4.3,0,0.0,0.0
1341,2021-08-05,USA-36119,36119,New York,183,142.86,14.77,0,0.14,0.01
1342,2021-08-05,USA-36117,36117,New York,7,6.0,6.67,0,0.0,0.0
1343,2021-08-05,USA-36115,36115,New York,7,4.86,7.94,0,0.0,0.0
1344,2021-08-05,USA-36113,36113,New York,10,6.57,10.28,0,0.14,0.22
1345,2021-08-05,USA-36111,36111,New York,27,19.0,10.7,0,0.0,0.0
1346,2021-08-05,USA-36109,36109,New York,7,9.57,9.37,0,0.29,0.28
1347,2021-08-05,USA-36107,36107,New York,11,3.57,7.41,0,0.0,0.0
1348,2021-08-05,USA-36105,36105,New York,14,11.86,15.72,0,0.0,0.0
1349,2021-08-05,USA-36103,36103,New York,301,266.29,18.03,1,0.43,0.03
1350,2021-08-05,USA-36101,36101,New York,4,3.86,4.04,0,0.0,0.0
1351,2021-08-05,USA-36089,36089,New York,12,6.29,5.83,0,0.0,0.0
1352,2021-08-05,USA-36099,36099,New York,5,3.0,8.82,0,0.0,0.0
1353,2021-08-05,USA-36097,36097,New York,0,0.14,0.8,0,0.0,0.0
1354,2021-08-05,USA-36095,36095,New York,4,3.0,9.68,0,0.0,0.0
1355,2021-08-05,USA-36093,36093,New York,25,18.14,11.68,0,0.0,0.0
1356,2021-08-05,USA-36091,36091,New York,51,34.29,14.92,0,0.0,0.0
1357,2021-08-05,USA-36087,36087,New York,73,41.0,12.58,0,0.0,0.0
1358,2021-08-05,USA-36083,36083,New York,24,17.86,11.25,0,0.0,0.0
1359,2021-08-05,USA-36079,36079,New York,16,11.86,12.06,0,0.0,0.0
1360,2021-08-05,USA-36077,36077,New York,9,5.0,8.4,0,0.0,0.0
1361,2021-08-05,USA-36075,36075,New York,16,9.57,8.17,0,0.0,0.0
1362,2021-08-05,USA-36073,36073,New York,3,1.14,2.83,0,0.0,0.0
1363,2021-08-05,USA-36071,36071,New York,101,57.0,14.81,0,0.29,0.07
1364,2021-08-05,USA-36069,36069,New York,6,6.29,5.73,0,0.0,0.0
1365,2021-08-05,USA-36067,36067,New York,59,53.86,11.69,0,0.0,0.0
1366,2021-08-05,USA-36065,36065,New York,18,17.71,7.75,0,0.14,0.06
1367,2021-08-05,USA-36063,36063,New York,20,18.43,8.81,0,0.0,0.0
1368,2021-08-05,USA-36059,36059,New York,297,259.71,19.14,1,0.43,0.03
1369,2021-08-05,USA-36057,36057,New York,3,3.43,6.97,0,0.0,0.0
1370,2021-08-05,USA-36055,36055,New York,93,68.57,9.24,0,0.0,0.0
1371,2021-08-05,USA-36053,36053,New York,4,3.71,5.24,0,0.0,0.0
1372,2021-08-05,USA-36051,36051,New York,1,2.86,4.54,0,0.0,0.0
1373,2021-08-05,USA-36049,36049,New York,3,4.0,15.21,0,0.0,0.0
1374,2021-08-05,USA-36045,36045,New York,7,7.14,6.5,0,0.0,0.0
1375,2021-08-05,USA-36043,36043,New York,11,6.14,10.02,0,0.0,0.0
1376,2021-08-05,USA-36041,36041,New York,1,0.29,6.47,0,0.0,0.0
1377,2021-08-05,USA-36039,36039,New York,2,2.29,4.84,0,0.0,0.0
1378,2021-08-05,USA-36037,36037,New York,2,1.43,2.49,0,0.0,0.0
1379,2021-08-05,USA-36035,36035,New York,3,3.57,6.69,0,0.0,0.0
1380,2021-08-05,USA-36033,36033,New York,5,1.43,2.86,0,0.0,0.0
1381,2021-08-05,USA-36031,36031,New York,2,1.43,3.87,0,0.0,0.0
1382,2021-08-05,USA-36029,36029,New York,72,81.14,8.83,1,0.43,0.05
1383,2021-08-05,USA-36027,36027,New York,76,40.14,13.64,0,0.0,0.0
1384,2021-08-05,USA-36025,36025,New York,2,3.57,8.09,0,0.0,0.0
1385,2021-08-05,USA-36023,36023,New York,3,2.71,5.7,0,0.0,0.0
1386,2021-08-05,USA-36021,36021,New York,2,4.71,7.93,0,0.0,0.0
1387,2021-08-05,USA-36019,36019,New York,2,2.86,3.55,0,0.0,0.0
1388,2021-08-05,USA-36017,36017,New York,5,5.29,11.2,0,0.0,0.0
1389,2021-08-05,USA-36015,36015,New York,4,5.43,6.5,0,0.0,0.0
1390,2021-08-05,USA-36013,36013,New York,9,5.29,4.17,0,0.0,0.0
1391,2021-08-05,USA-36011,36011,New York,4,4.14,5.41,0,0.0,0.0
1392,2021-08-05,USA-36009,36009,New York,2,5.29,6.94,0,0.0,0.0
1393,2021-08-05,USA-36007,36007,New York,19,17.86,9.37,0,0.0,0.0
1394,2021-08-05,USA-36003,36003,New York,2,1.29,2.79,0,0.0,0.0
1395,2021-08-05,USA-36001,36001,New York,37,33.71,11.04,0,0.0,0.0
1396,2021-08-05,USA-35061,35061,New Mexico,21,17.29,22.54,0,0.29,0.37
1397,2021-08-05,USA-35059,35059,New Mexico,1,0.71,17.6,0,0.0,0.0
1398,2021-08-05,USA-35057,35057,New Mexico,7,16.0,103.49,0,0.0,0.0
